bv_id,title,message,time,like,uid,name,sex,level,vip
BV1ML4y1M7v7,陈翔六点半：有人在这流浪，有人在这成长,同样的出租屋 过去和现在 不同的人生 不同的时代 不同的不同[doge],2022-03-17 16:30:05,1,16093256,----Cy----,保密,5,年度大会员
BV1ML4y1M7v7,陈翔六点半：有人在这流浪，有人在这成长,醒醒吧然而真实却是反过来的人家十几代人的努力是你一代人能比的？,2022-03-17 16:08:22,1,237377353,酒暖回忆思念馊,保密,5,
BV1ML4y1M7v7,陈翔六点半：有人在这流浪，有人在这成长,对，只要努力给老板打工，老板就会给我升职加薪，拿钱换身体和时间还见不得光的一定是吸血鬼，有十字架就行，未来可期，加油[2022][2022][2022],2022-03-17 15:18:52,1,481496079,Bountyhunters,保密,4,
BV1ML4y1M7v7,陈翔六点半：有人在这流浪，有人在这成长,王炸的故事给我警示，左边的故事非但没给我激励，反而让我很反感，可能我心态有问题了吧,2022-03-17 15:12:33,1,277959430,珂学死忠,男,5,
BV1ML4y1M7v7,陈翔六点半：有人在这流浪，有人在这成长,蟹工船没读过吗？,2022-03-17 15:05:26,1,693437601,骡马苏丹,保密,3,
BV1ML4y1M7v7,陈翔六点半：有人在这流浪，有人在这成长,根据我干了这么多年的经历来说 努力虽然不一定能让你成为富豪 但是奔上小康生活还是很有希望的 因为我有好几个朋友现实认识的都这样了 对了我是右边的 [大哭][大哭][大哭],2022-03-17 14:56:03,1,3361316,帕特里克-星-,男,5,
BV1ML4y1M7v7,陈翔六点半：有人在这流浪，有人在这成长,一个人，没有付出的觉悟是不会得到想要的生活。[拥抱],2022-03-17 14:50:58,1,276442527,缘来是宁,男,5,
BV1ML4y1M7v7,陈翔六点半：有人在这流浪，有人在这成长,努力不一定能得到想要的，但是不努力就一定得不到。除非你是天选之子,2022-03-17 14:36:43,1,1173067044,那我就吃饱了,保密,3,年度大会员
BV1ML4y1M7v7,陈翔六点半：有人在这流浪，有人在这成长,一个只想被点赞的属于哪一种[妙啊],2022-03-17 14:19:52,1,524845510,否定1666,保密,3,
BV1ML4y1M7v7,陈翔六点半：有人在这流浪，有人在这成长,还是当房东好,2022-03-17 14:03:52,1,11237225,畔沢,男,6,
BV1ML4y1M7v7,陈翔六点半：有人在这流浪，有人在这成长,最大赢家还是收租的[doge],2022-03-17 13:36:32,1,35907151,天道剑飞,女,5,
BV1ML4y1M7v7,陈翔六点半：有人在这流浪，有人在这成长,前面一段感觉像是企业的毒鸡汤,2022-03-17 13:21:43,1,431358098,皮皮真地皮,保密,4,大会员
BV1ML4y1M7v7,陈翔六点半：有人在这流浪，有人在这成长,知道了，女友差距，所以找女朋友一定要看好,2022-03-17 12:45:42,1,318429507,合并商誉,保密,4,
BV1ML4y1M7v7,陈翔六点半：有人在这流浪，有人在这成长,如果现实都是正能量，网络上估计视频都会是负能量的，但是如果现实都是负能量，估计人们也只能在网络上追求正能量了，当然这个不绝对，一半一半吧[藏狐],2022-03-17 12:30:44,1,132935678,蒋先生的爱,保密,5,
BV1ML4y1M7v7,陈翔六点半：有人在这流浪，有人在这成长,别嫌挣的钱少，有钱挣总比啃老强,2022-03-17 10:36:06,1,380885937,可爱的小欣荣,女,5,
BV1ML4y1M7v7,陈翔六点半：有人在这流浪，有人在这成长,一直强调内卷的人是不是陷入魔怔了啊？很明显视频想传达的是：“我们应该有积极的生活态度，想要过上好日子要靠自己勤劳的双手。”怎么到了你们嘴里就“不真实”，“给老板打工活活累死吧你”，“假死了假死了”。确实，有些朋友确实在职场上遭遇了不公平的对待，但这些困难和挫折不会成为他们逃避的理由，客观的困难和主观的意志从来就不是可以放到同一个天秤上比较的东西，只有不学无术好吃懒做还不自知的人才会事事埋怨社会。,2022-03-17 10:06:07,1,174537797,御坂丶10010,男,6,年度大会员
BV1ML4y1M7v7,陈翔六点半：有人在这流浪，有人在这成长,以为有反转，王炸家因为拆迁成了暴发户,2022-03-17 09:46:17,1,1162423400,江南智库,保密,3,
BV1ML4y1M7v7,陈翔六点半：有人在这流浪，有人在这成长,消费水平不一样，物价水平不一样，发展空间不一样，上升通道不一样，社会竞争不一样，社会压力也不一样。每个时代都有每个时代的特点和情况，不可同日而语。只能后悔自己没早点生出来[藏狐],2022-03-17 09:33:29,1,290564464,星丶燚,保密,4,大会员
BV1ML4y1M7v7,陈翔六点半：有人在这流浪，有人在这成长,我是左边诶！,2022-03-17 09:09:58,1,33219908,老子腹黑,男,6,年度大会员
BV1ML4y1M7v7,陈翔六点半：有人在这流浪，有人在这成长,"17岁，中专毕业，广东进厂半年！工资从2000，离开的时候4000＋，
17年回老家，自己找工作，从工资2800，到现在1W＋！自己偏向安稳的工作，女朋友希望我自己创业，还是一直在鼓励我，明年再次开始自己新的一个阶段，事在人为，无论输赢，只希望不让自己后悔[奋斗]",2022-03-17 08:58:50,1,4601309,兔子先生の猫,保密,6,
BV1ML4y1M7v7,陈翔六点半：有人在这流浪，有人在这成长,陈翔是梦想，王炸是现实，每个人都是在这两个点上穿插,2022-03-17 08:46:37,1,286260772,cloud丶孤胆,保密,4,大会员
BV1ML4y1M7v7,陈翔六点半：有人在这流浪，有人在这成长,所以说，有条件的读个博士吧，去航天局之类的地方，为国鞠躬尽瘁，争取整个烈士，孩子倍有面奥[doge],2022-03-17 08:17:23,1,456824850,某水桶腰的基拉祈,男,4,
BV1ML4y1M7v7,陈翔六点半：有人在这流浪，有人在这成长,我是右边的那个，不刷了，找厂去了，不能再这样了[脸红][脸红],2022-03-17 08:07:45,1,670947102,清神乐,女,5,年度大会员
BV1ML4y1M7v7,陈翔六点半：有人在这流浪，有人在这成长,后面那个不就是网左写照么[嗑瓜子],2022-03-17 01:47:26,1,456608990,德玛西亚大公举,保密,5,
BV1ML4y1M7v7,陈翔六点半：有人在这流浪，有人在这成长,小明那个最少也得20年前，王炸这个是当前现状,2022-03-17 01:15:23,1,39504270,上古撸大湿,保密,5,
BV1ML4y1M7v7,陈翔六点半：有人在这流浪，有人在这成长,快进到朱小明为了还贷养小孩加班猝死,2022-03-17 01:11:35,1,39504270,上古撸大湿,保密,5,
BV1ML4y1M7v7,陈翔六点半：有人在这流浪，有人在这成长,"我就像左边的人一样！但现实还是很残酷！留学生，美国某排名前百大学商学院硕士毕业，人在西安，回家后没有跟家里住而是拿着在美国打工攒下来的一些钱租了小地方。第一份工作是某信托理财销售，半年时间，公司倒了，我失业了。第二份工作是某基金公司销售，10个月时间，市场不好，销售压很大力，拓客困难，加上自身无法说服自己把瑕疵产品推荐给各户，无奈离开了。第三份工作想找一个跟销售无关的，去了某知名教育机构，因自身留学背景选择了留学顾问，被人叫老师，可发现还是销售。因为对国外很了解，领导很“重用”我。所有校区活动，家长讲座，日常文案文件全部让我处理。但奈何疫情当下留学业务不好做，双减政策也让这家企业大批裁员。最终在努力了两个月之后，年前西安疫情爆发了。我把资源转给领导后被劝离职了。回国两年间，三分工作，平均3500-5000月收入。非it精工人才的我已经迷路了，很多时候不是我们眼高手低。而是我真的不甘心花那么多钱用那么多心得到的文凭和知识就这样化为泡影。努力不一定会有结果，但我坚信其过程会让我快乐并且成长。所以我决定再拼一年！

实在不行就回家继承家业
反正名下有房有车无贷款[脱单doge]
对不起，世界就是这么现实
而且我很烦这种毒鸡汤！
ps：以上经历全部属实，我经历过很多挫折付出过很多汗水。可这种视频会让本身没有条件的人们错误的认识到 努力=结果。 但其实并非如此，人要成事，需要的东西太多太多！有时候就算有资本，也很难生存。这个时代的挑战对我们90后来说才刚刚开始，摆正心态尽力而为，不留遗憾即可。不用追求太多！",2022-03-17 00:12:11,1,351636504,天桥花店BaBa,保密,4,大会员
BV1ML4y1M7v7,陈翔六点半：有人在这流浪，有人在这成长,就这,2022-03-17 00:00:36,1,322345787,毁音魔兔,女,6,年度大会员
BV1ML4y1M7v7,陈翔六点半：有人在这流浪，有人在这成长,就你特么的叫陈翔啊[妙啊],2022-03-17 00:00:01,1,524096631,这个能不能吃,保密,5,
BV1ML4y1M7v7,陈翔六点半：有人在这流浪，有人在这成长,也没见有工人混得比老板好啊[tv_调侃],2022-03-16 23:46:41,1,7261470,52AnHertz,男,6,
BV1ML4y1M7v7,陈翔六点半：有人在这流浪，有人在这成长,好好活下去，每天都有新打击。,2022-03-16 23:05:06,1,406874586,疏影成蹊,女,3,
BV1ML4y1M7v7,陈翔六点半：有人在这流浪，有人在这成长,"努力真的有用
来自一个毕业五年，大学摆烂的人——",2022-03-16 23:04:18,1,8560411,回复了我的评论,男,5,
BV1ML4y1M7v7,陈翔六点半：有人在这流浪，有人在这成长,拍视频和拍电影一样，总要有戏剧冲突，极端的才有对比性，普通人波澜不惊的生活哪有拍的必要,2022-03-16 21:17:56,1,36857595,请我吃鸡腿啊,保密,5,年度大会员
BV1ML4y1M7v7,陈翔六点半：有人在这流浪，有人在这成长,视频源于现实，同时打工人，加油！我都投了几十份简历了，还没找到实习。泪目。,2022-03-16 20:18:32,1,674558378,编程分享录,保密,4,
BV1ML4y1M7v7,陈翔六点半：有人在这流浪，有人在这成长,但是，我喜欢王炸那样是生活，躺平睡觉💤💤💤,2022-03-16 20:06:06,1,90663574,榜一大哥蘇勛宗,保密,5,
BV1ML4y1M7v7,陈翔六点半：有人在这流浪，有人在这成长,[蛆音娘_扶额]汗，多少人跟我一样。比猪小明努力，却过着比王炸惨的日子。,2022-03-16 19:56:44,1,253892158,Acg丶若兮,男,5,年度大会员
BV1ML4y1M7v7,陈翔六点半：有人在这流浪，有人在这成长,刚毕业工资3500，之后第一次跳槽涨到6000，之后，4500，现在又跳到6000工资，不过事情少了很多离家也近了，下次跳槽争取工资到8000，我现在26岁,2022-03-16 18:40:03,1,351595891,陆离城,保密,5,大会员
BV1ML4y1M7v7,陈翔六点半：有人在这流浪，有人在这成长,三分钟了，快更新[doge],2022-03-16 18:03:19,1,283404697,Bili阿茶,保密,5,
BV1ML4y1M7v7,陈翔六点半：有人在这流浪，有人在这成长,看一看我的视频,2022-03-16 17:00:59,1,525281107,橘子ovovvv,男,4,
BV1ML4y1M7v7,陈翔六点半：有人在这流浪，有人在这成长,"正常来讲，大多数人都是普普通通工作干着，30岁啃一下父母，首付了房子，然后结婚生子，背贷款。
左边太过顺利，当上分公司负责人，有点出戏了。朱晓明和王炸的例子都是少数，俩极端。",2022-03-16 16:36:02,1,396538152,在上小狐免,男,5,
BV1ML4y1M7v7,陈翔六点半：有人在这流浪，有人在这成长,想起当年考研的时候平时看书周末去机构兼职一个月能搞万把块[笑哭]比现在在国企还舒服,2022-03-16 15:25:44,1,10344510,不要叫我坚果,保密,6,年度大会员
BV1ML4y1M7v7,陈翔六点半：有人在这流浪，有人在这成长,"左边是梦想
右边是现实
而现实是努力了，也爬不上去，也没女朋友[脱单doge]",2022-03-16 15:07:26,1,22250980,干脆面的破碎,男,5,大会员
BV1ML4y1M7v7,陈翔六点半：有人在这流浪，有人在这成长,"男人最可怕的不是穷
比穷更可怕的是颓废",2022-03-16 14:49:31,1,440958493,一天演一,保密,4,
BV1ML4y1M7v7,陈翔六点半：有人在这流浪，有人在这成长,同样的时间，同样的地点，有人结婚生子当主管，有人一无所成。,2022-03-16 14:14:02,1,1627661746,疑是银河落落九天,男,2,
BV1ML4y1M7v7,陈翔六点半：有人在这流浪，有人在这成长,但凡参加工作的也不会信这个，抓紧考公吧,2022-03-16 14:04:58,1,238357353,speedlight,保密,3,
BV1ML4y1M7v7,陈翔六点半：有人在这流浪，有人在这成长,期待了太多反转，有时不反转，也是一种反转[狗子],2022-03-16 13:18:16,1,383891157,运动的偏斜,男,5,
BV1ML4y1M7v7,陈翔六点半：有人在这流浪，有人在这成长,标题起得真好，活成什么样子绝大部分的比例靠自己，99%,2022-03-16 12:53:30,1,523704180,pitizen,男,4,
BV1ML4y1M7v7,陈翔六点半：有人在这流浪，有人在这成长,"个人的观点：
1.你可以选择不那么努力，但是你一定要为你的基本生活而努力。
2.你努力不一定能够成功，但是你不努力，除非有巨遗产或者家产或者背景又或者命好，不然就真的啥也没有；
3.不要总觉得女的势利，要问问自己当初她跟你你是怎么向她保证的，跟你后你又兑现了当初的承诺没有。毕竟，车在外面日晒雨淋久了，要么破了，要么就被偷了。
4.生活不易，爱惜自己的生命、身体和家人，什么都可以放弃从头再来，生命没了、身体垮了和家人不在了，就真的没法从头再来了。",2022-03-16 12:45:26,1,2088052,奶糖哥,保密,5,
BV1ML4y1M7v7,陈翔六点半：有人在这流浪，有人在这成长,居然没有反转，你变了！！！结局不应该是王炸他爸把整栋楼买下来嘛[doge],2022-03-16 12:08:23,1,205153709,搏阴阳,保密,5,年度大会员
BV1ML4y1M7v7,陈翔六点半：有人在这流浪，有人在这成长,我刚想说我是右边那个，可是看到球球我才意识到，我他妈连右边那个都不如啊[哭泣][哭泣][哭泣]，我连女朋友都没有啊，可恶啊...每天都是浑浑噩噩的，早起上班，下班回家就是打游戏，在公司有活就干活，没活就摸鱼，想跳槽，面试各种过不了，什么也没学会，想好好的去学点东西吧，看了两眼，发现好难，果断去打游戏了，哈哈哈，又想改变现状，又不想付出行动，这辈子就这狗样了吧。我发现我学什么都学不会，学什么都感觉好难，没有任何的天赋，好废物...,2022-03-16 12:07:50,1,434199999,云顶黑虎阿福,保密,2,
